timme	koll	dag	månad	år	veckodag	antal	temperatur	nederbörd	vind
05	1	22	06	2012	5	4	11.60	0.00	5.40
06	1	22	06	2012	5	17	13.40	0.00	4.80
07	1	22	06	2012	5	19	14.60	0.00	5.20
08	1	22	06	2012	5	16	16.90	0.00	5.20
09	1	22	06	2012	5	41	18.30	0.00	5.20
10	1	22	06	2012	5	53	19.40	0.00	5.80
11	1	22	06	2012	5	52	19.60	0.00	5.40
12	1	22	06	2012	5	33	20.00	0.00	5.20
13	1	22	06	2012	5	46	19.90	0.00	4.60
14	1	22	06	2012	5	36	19.60	0.10	4.20
15	1	22	06	2012	5	0	18.70	0.80	3.90
16	1	22	06	2012	5	0	18.20	1.20	3.30
17	1	22	06	2012	5	14	16.50	1.40	2.90
18	1	22	06	2012	5	0	13.60	1.90	2.40
19	1	22	06	2012	5	3	13.30	2.20	2.80
20	1	22	06	2012	5	11	13.00	2.10	3.00
21	1	22	06	2012	5	18	13.00	1.40	0.70
22	1	22	06	2012	5	7	13.20	0.70	0.10
23	1	22	06	2012	5	9	13.20	0.20	0.70
00	-23	23	06	2012	6	0	13.20	0.00	0.80
01	1	23	06	2012	6	14	12.80	0.00	1.90
02	1	23	06	2012	6	3	12.50	0.00	2.60
03	1	23	06	2012	6	2	11.90	0.00	2.00
04	1	23	06	2012	6	1	11.60	0.00	2.40
05	1	23	06	2012	6	3	11.40	0.00	2.20
06	1	23	06	2012	6	14	12.30	0.00	1.60
07	1	23	06	2012	6	10	13.10	0.00	2.50
08	1	23	06	2012	6	12	13.90	0.00	2.60
09	1	23	06	2012	6	15	15.50	0.00	2.80
10	1	23	06	2012	6	38	17.60	0.00	2.30
11	1	23	06	2012	6	62	17.10	0.00	5.00
12	1	23	06	2012	6	45	18.00	0.00	2.60
13	1	23	06	2012	6	40	15.50	0.90	3.90
14	1	23	06	2012	6	38	14.80	1.20	3.00
15	1	23	06	2012	6	36	16.50	1.60	2.20
16	1	23	06	2012	6	40	18.00	0.70	2.90
17	1	23	06	2012	6	27	16.10	0.10	4.30
18	1	23	06	2012	6	23	14.90	0.20	3.10
19	1	23	06	2012	6	20	14.40	0.00	3.60
20	1	23	06	2012	6	25	13.70	0.00	3.30
21	1	23	06	2012	6	11	12.80	0.00	3.30
22	1	23	06	2012	6	14	11.70	0.00	3.60
23	1	23	06	2012	6	11	11.00	0.00	3.60
00	-23	24	06	2012	7	10	10.40	0.00	3.50
01	1	24	06	2012	7	0	10.10	0.00	3.20
02	1	24	06	2012	7	5	10.00	0.00	3.40
03	1	24	06	2012	7	0	9.80	0.00	3.60
04	1	24	06	2012	7	1	10.10	0.00	3.50
05	1	24	06	2012	7	0	10.70	0.00	3.60
06	1	24	06	2012	7	12	12.00	0.00	3.70
07	1	24	06	2012	7	13	13.40	0.00	4.00
08	1	24	06	2012	7	19	14.80	0.00	4.30
09	1	24	06	2012	7	25	14.50	0.00	4.70
10	1	24	06	2012	7	26	16.50	0.00	4.30
11	1	24	06	2012	7	28	16.60	0.00	5.30
12	1	24	06	2012	7	48	14.00	0.00	4.70
13	1	24	06	2012	7	53	12.30	0.00	5.00
14	1	24	06	2012	7	23	13.50	0.00	4.70
15	1	24	06	2012	7	0	14.50	0.00	4.20
16	1	24	06	2012	7	35	13.60	0.00	3.70
17	1	24	06	2012	7	28	13.20	0.10	4.80
18	1	24	06	2012	7	0	12.10	1.70	4.10
19	1	24	06	2012	7	14	11.80	3.00	4.20
20	1	24	06	2012	7	19	11.70	4.70	3.20
21	1	24	06	2012	7	9	11.60	4.60	3.50
22	1	24	06	2012	7	2	11.50	4.80	3.90
23	1	24	06	2012	7	3	11.30	3.70	3.70
00	-23	25	06	2012	1	0	11.40	2.40	3.50
01	1	25	06	2012	1	0	11.60	3.10	3.80
02	1	25	06	2012	1	1	11.20	0.80	3.80
03	1	25	06	2012	1	5	10.80	0.00	4.40
04	1	25	06	2012	1	1	10.90	0.10	4.90
05	1	25	06	2012	1	10	10.30	0.10	5.40
06	1	25	06	2012	1	43	10.30	0.20	5.80
07	1	25	06	2012	1	67	10.20	0.10	6.50
08	1	25	06	2012	1	42	10.10	0.10	7.50
09	1	25	06	2012	1	29	10.40	0.40	7.80
10	1	25	06	2012	1	28	10.70	1.20	8.00
11	1	25	06	2012	1	39	10.80	1.70	7.70
12	1	25	06	2012	1	0	10.60	1.30	7.70
13	1	25	06	2012	1	41	10.30	0.60	6.70
14	1	25	06	2012	1	34	10.70	0.60	6.10
15	1	25	06	2012	1	39	11.30	0.50	6.00
16	1	25	06	2012	1	72	11.10	0.60	5.40
17	1	25	06	2012	1	53	10.60	1.00	5.60
18	1	25	06	2012	1	41	10.30	1.10	7.00
19	1	25	06	2012	1	17	10.20	0.90	7.10
20	1	25	06	2012	1	22	10.10	1.10	7.10
21	1	25	06	2012	1	21	10.00	0.80	7.10
22	1	25	06	2012	1	6	10.00	0.60	7.20
23	1	25	06	2012	1	7	10.00	0.10	7.10
00	-23	26	06	2012	2	2	10.10	0.10	7.00
01	1	26	06	2012	2	0	10.10	0.00	6.70
02	1	26	06	2012	2	1	10.20	0.00	6.40
03	1	26	06	2012	2	5	10.20	0.00	6.20
04	1	26	06	2012	2	2	10.20	0.00	6.50
05	1	26	06	2012	2	8	10.20	0.00	6.40
06	1	26	06	2012	2	64	11.10	0.00	6.90
07	1	26	06	2012	2	98	12.00	0.00	6.90
08	1	26	06	2012	2	69	14.50	0.00	6.70
09	1	26	06	2012	2	50	16.40	0.00	7.10
10	1	26	06	2012	2	69	16.90	0.00	6.90
11	1	26	06	2012	2	80	18.70	0.00	6.80
12	1	26	06	2012	2	57	19.80	0.00	6.50
13	1	26	06	2012	2	85	20.10	0.00	6.20
14	1	26	06	2012	2	91	20.80	0.00	5.50
15	1	26	06	2012	2	90	19.90	0.00	4.60
16	1	26	06	2012	2	120	19.60	2.10	4.90
17	1	26	06	2012	2	114	16.60	3.10	2.90
18	1	26	06	2012	2	52	15.60	1.50	2.20
19	1	26	06	2012	2	42	15.70	0.40	2.30
20	1	26	06	2012	2	27	14.20	0.00	4.00
21	1	26	06	2012	2	29	12.90	0.00	4.10
22	1	26	06	2012	2	17	12.30	0.00	4.40
23	1	26	06	2012	2	13	12.00	0.00	4.50
00	-23	27	06	2012	3	5	11.50	0.00	4.60
01	1	27	06	2012	3	2	10.90	0.00	4.50
02	1	27	06	2012	3	1	10.40	0.00	4.20
03	1	27	06	2012	3	4	10.10	0.00	4.40
04	1	27	06	2012	3	2	10.60	0.00	4.40
05	1	27	06	2012	3	15	11.10	0.00	4.40
06	1	27	06	2012	3	57	11.70	0.00	4.10
07	1	27	06	2012	3	90	12.60	0.00	3.80
08	1	27	06	2012	3	65	14.00	0.00	3.80
09	1	27	06	2012	3	50	15.40	0.00	3.80
10	1	27	06	2012	3	0	16.70	0.00	4.00
11	1	27	06	2012	3	51	17.50	0.00	4.20
12	1	27	06	2012	3	72	18.60	0.00	3.80
13	1	27	06	2012	3	84	14.80	0.00	5.10
14	1	27	06	2012	3	71	13.70	0.70	4.20
15	1	27	06	2012	3	95	15.20	0.60	4.30
16	1	27	06	2012	3	121	15.80	0.10	4.60
17	1	27	06	2012	3	107	14.70	0.00	3.90
18	1	27	06	2012	3	93	13.60	0.10	3.80
19	1	27	06	2012	3	73	13.50	0.00	3.50
20	1	27	06	2012	3	44	13.30	0.00	3.10
21	1	27	06	2012	3	34	13.00	0.00	3.00
22	1	27	06	2012	3	18	12.70	0.00	3.10
23	1	27	06	2012	3	19	11.40	0.00	3.00
00	-23	28	06	2012	4	8	10.30	0.00	2.90
01	1	28	06	2012	4	5	9.50	0.00	2.50
02	1	28	06	2012	4	1	8.70	0.00	2.20
03	1	28	06	2012	4	5	8.20	0.00	1.80
04	1	28	06	2012	4	2	8.50	0.00	1.70
05	1	28	06	2012	4	14	9.60	0.00	1.80
06	1	28	06	2012	4	56	10.40	0.00	0.80
07	1	28	06	2012	4	95	11.50	0.00	1.20
08	1	28	06	2012	4	73	13.50	0.00	1.40
09	1	28	06	2012	4	54	16.00	0.00	1.50
10	1	28	06	2012	4	64	17.90	0.00	2.10
11	1	28	06	2012	4	96	18.60	0.00	2.10
12	1	28	06	2012	4	81	19.10	0.00	1.40
13	1	28	06	2012	4	102	19.50	0.00	1.20
14	1	28	06	2012	4	103	19.80	0.00	1.00
15	1	28	06	2012	4	117	20.00	0.00	1.00
16	1	28	06	2012	4	177	19.90	0.00	0.90
17	1	28	06	2012	4	172	19.70	0.00	0.90
18	1	28	06	2012	4	127	19.00	0.00	1.00
19	1	28	06	2012	4	72	18.30	0.00	0.60
20	1	28	06	2012	4	71	16.90	0.00	0.60
21	1	28	06	2012	4	48	15.20	0.00	2.90
22	1	28	06	2012	4	24	13.90	0.00	3.20
23	1	28	06	2012	4	13	12.90	0.00	2.90
00	-23	29	06	2012	5	7	12.10	0.00	3.00
01	1	29	06	2012	5	1	11.50	0.00	3.00
02	1	29	06	2012	5	2	11.00	0.00	2.70
03	1	29	06	2012	5	4	10.50	0.00	3.10
04	1	29	06	2012	5	2	10.10	0.00	3.10
05	1	29	06	2012	5	16	10.80	0.00	3.40
06	1	29	06	2012	5	48	11.90	0.00	4.20
07	1	29	06	2012	5	107	13.90	0.00	4.80
08	1	29	06	2012	5	74	15.70	0.00	5.40
09	1	29	06	2012	5	56	17.30	0.00	6.00
10	1	29	06	2012	5	78	18.80	0.00	6.30
11	1	29	06	2012	5	91	19.80	0.00	6.50
12	1	29	06	2012	5	100	20.60	0.00	6.60
13	1	29	06	2012	5	94	20.40	0.40	6.80
14	1	29	06	2012	5	81	19.00	0.30	5.70
15	1	29	06	2012	5	92	19.40	0.30	6.20
16	1	29	06	2012	5	122	17.40	0.90	4.50
17	1	29	06	2012	5	73	16.80	1.10	4.70
18	1	29	06	2012	5	57	15.80	0.20	4.40
19	1	29	06	2012	5	53	15.70	0.10	4.70
20	1	29	06	2012	5	58	15.00	0.00	4.80
21	1	29	06	2012	5	37	14.20	0.00	4.40
22	1	29	06	2012	5	31	13.80	0.00	3.40
23	1	29	06	2012	5	25	13.60	0.00	4.70
00	-23	30	06	2012	6	15	13.90	0.60	4.80
01	1	30	06	2012	6	7	14.20	3.80	4.80
02	1	30	06	2012	6	5	14.70	6.00	5.40
03	1	30	06	2012	6	7	15.10	2.00	3.50
04	1	30	06	2012	6	3	15.10	2.80	3.10
05	1	30	06	2012	6	6	14.90	0.30	1.20
06	1	30	06	2012	6	18	15.00	0.00	3.60
07	1	30	06	2012	6	20	14.80	0.00	3.60
08	1	30	06	2012	6	18	15.90	0.00	2.80
09	1	30	06	2012	6	49	16.80	0.00	3.10
10	1	30	06	2012	6	46	19.10	0.00	4.10
11	1	30	06	2012	6	69	19.70	0.00	5.20
12	1	30	06	2012	6	76	20.70	0.00	4.70
13	1	30	06	2012	6	108	20.70	0.00	5.00
14	1	30	06	2012	6	82	21.50	0.00	4.80
15	1	30	06	2012	6	0	21.80	0.00	5.60
16	1	30	06	2012	6	84	22.20	0.00	5.30
17	1	30	06	2012	6	74	22.00	0.00	4.70
18	1	30	06	2012	6	73	20.60	0.00	4.60
19	1	30	06	2012	6	53	18.80	0.00	3.60
20	1	30	06	2012	6	35	17.70	0.00	1.80
21	1	30	06	2012	6	44	16.20	0.00	1.60
22	1	30	06	2012	6	25	15.30	0.00	2.30
23	1	30	06	2012	6	30	14.50	0.00	2.40
00	-23	01	07	2012	7	12	13.80	0.00	2.30
01	1	01	07	2012	7	0	13.50	0.00	2.30
02	1	01	07	2012	7	10	13.40	0.00	1.90
03	1	01	07	2012	7	7	13.80	0.00	1.70
04	1	01	07	2012	7	2	13.90	0.00	1.70
05	1	01	07	2012	7	4	14.30	0.00	1.00
06	1	01	07	2012	7	20	15.20	0.00	2.30
07	1	01	07	2012	7	16	16.60	0.00	2.80
08	1	01	07	2012	7	9	16.10	0.60	2.00
09	1	01	07	2012	7	28	15.10	8.90	2.90
10	1	01	07	2012	7	27	18.90	0.10	4.70
11	1	01	07	2012	7	23	22.70	0.00	5.20
12	1	01	07	2012	7	28	21.50	0.10	5.50
13	1	01	07	2012	7	52	20.40	0.70	4.80
14	1	01	07	2012	7	16	18.60	1.00	4.50
15	1	01	07	2012	7	42	17.70	0.50	3.90
16	1	01	07	2012	7	52	19.20	0.10	3.50
17	1	01	07	2012	7	81	19.70	0.00	4.20
18	1	01	07	2012	7	53	19.30	0.00	6.20
19	1	01	07	2012	7	43	18.10	0.00	5.40
20	1	01	07	2012	7	32	17.20	0.00	5.40
21	1	01	07	2012	7	25	15.80	0.00	5.10
22	1	01	07	2012	7	14	14.60	0.00	4.70
23	1	01	07	2012	7	17	14.00	0.00	3.90
00	-23	02	07	2012	1	1	13.90	0.00	3.50
01	1	02	07	2012	1	0	13.30	0.00	4.10
02	1	02	07	2012	1	3	13.20	0.00	5.20
03	1	02	07	2012	1	0	12.60	0.30	4.70
04	1	02	07	2012	1	0	12.30	0.00	4.70
05	1	02	07	2012	1	17	12.40	0.00	4.30
06	1	02	07	2012	1	55	12.60	0.00	4.20
07	1	02	07	2012	1	106	13.80	0.00	4.40
08	1	02	07	2012	1	60	14.90	0.10	4.80
09	1	02	07	2012	1	43	15.20	0.20	4.00
10	1	02	07	2012	1	61	16.40	0.10	4.60
11	1	02	07	2012	1	76	17.90	0.10	5.00
12	1	02	07	2012	1	0	18.30	0.10	4.80
13	1	02	07	2012	1	93	18.90	0.00	4.90
14	1	02	07	2012	1	77	19.20	0.00	4.80
15	1	02	07	2012	1	98	19.20	0.00	4.30
16	1	02	07	2012	1	168	19.30	0.00	4.20
17	1	02	07	2012	1	150	19.10	0.00	4.20
18	1	02	07	2012	1	151	18.70	0.00	4.10
19	1	02	07	2012	1	119	17.80	0.00	3.70
20	1	02	07	2012	1	90	16.90	0.00	2.70
21	1	02	07	2012	1	77	15.80	0.00	2.00
22	1	02	07	2012	1	14	14.90	0.00	1.30
23	1	02	07	2012	1	25	14.40	0.00	0.70
00	-23	03	07	2012	2	7	14.20	0.00	0.50
01	1	03	07	2012	2	2	14.00	0.00	0.40
02	1	03	07	2012	2	3	13.10	0.00	0.20
03	1	03	07	2012	2	2	12.00	0.00	0.40
04	1	03	07	2012	2	3	11.20	0.00	0.60
05	1	03	07	2012	2	13	12.00	0.00	1.10
06	1	03	07	2012	2	78	13.60	0.00	1.40
07	1	03	07	2012	2	98	15.70	0.00	1.60
08	1	03	07	2012	2	56	17.30	0.00	2.00
09	1	03	07	2012	2	70	18.20	0.00	2.10
10	1	03	07	2012	2	62	19.10	0.00	2.50
11	1	03	07	2012	2	88	19.90	0.00	2.40
12	1	03	07	2012	2	81	20.40	0.00	2.60
13	1	03	07	2012	2	94	21.00	0.00	2.30
14	1	03	07	2012	2	97	21.30	0.00	2.10
15	1	03	07	2012	2	116	21.20	0.00	2.00
16	1	03	07	2012	2	138	21.00	0.00	2.00
17	1	03	07	2012	2	0	20.70	0.00	2.40
18	1	03	07	2012	2	113	17.40	0.00	0.70
19	1	03	07	2012	2	91	17.50	0.00	0.40
20	1	03	07	2012	2	65	17.00	0.00	0.30
21	1	03	07	2012	2	46	15.90	0.00	1.10
22	1	03	07	2012	2	19	14.90	0.00	1.40
23	1	03	07	2012	2	17	14.00	0.00	1.20
00	-23	04	07	2012	3	5	13.40	0.00	1.10
01	1	04	07	2012	3	0	13.00	0.00	1.20
02	1	04	07	2012	3	8	13.30	0.00	1.30
03	1	04	07	2012	3	4	13.10	0.00	1.70
04	1	04	07	2012	3	2	13.40	0.00	1.60
05	1	04	07	2012	3	12	13.40	0.00	1.70
06	1	04	07	2012	3	66	15.10	0.00	1.90
07	1	04	07	2012	3	107	16.00	0.00	2.40
08	1	04	07	2012	3	74	17.10	0.00	2.70
09	1	04	07	2012	3	60	18.50	0.00	3.00
10	1	04	07	2012	3	82	20.20	0.00	3.30
11	1	04	07	2012	3	108	21.20	0.00	3.40
12	1	04	07	2012	3	105	21.90	0.00	3.30
13	1	04	07	2012	3	94	22.40	0.00	3.40
14	1	04	07	2012	3	81	22.60	0.00	3.50
15	1	04	07	2012	3	121	22.60	0.00	3.60
16	1	04	07	2012	3	157	22.40	0.00	3.70
17	1	04	07	2012	3	173	21.80	0.00	3.60
18	1	04	07	2012	3	182	21.00	0.00	3.20
19	1	04	07	2012	3	162	19.90	0.00	3.40
20	1	04	07	2012	3	95	18.40	0.00	3.50
21	1	04	07	2012	3	103	16.80	0.00	3.50
22	1	04	07	2012	3	38	15.50	0.00	3.10
23	1	04	07	2012	3	23	14.40	0.00	2.80
00	-23	05	07	2012	4	16	13.50	0.00	2.90
01	1	05	07	2012	4	7	12.90	0.00	2.90
02	1	05	07	2012	4	2	12.60	0.00	3.00
03	1	05	07	2012	4	5	12.30	0.00	3.10
04	1	05	07	2012	4	3	12.40	0.00	3.20
05	1	05	07	2012	4	17	13.30	0.00	3.30
06	1	05	07	2012	4	54	14.30	0.00	3.70
07	1	05	07	2012	4	91	16.20	0.00	3.80
08	1	05	07	2012	4	77	18.00	0.00	3.90
09	1	05	07	2012	4	69	19.80	0.00	3.60
10	1	05	07	2012	4	82	21.20	0.00	3.20
11	1	05	07	2012	4	80	22.00	0.00	3.10
12	1	05	07	2012	4	92	21.80	0.00	3.60
13	1	05	07	2012	4	96	21.10	0.00	3.70
14	1	05	07	2012	4	104	20.70	0.00	3.70
15	1	05	07	2012	4	95	20.80	0.00	3.60
16	1	05	07	2012	4	141	20.80	0.00	3.80
17	1	05	07	2012	4	0	20.20	0.00	3.60
18	1	05	07	2012	4	91	19.70	0.00	2.90
19	1	05	07	2012	4	70	19.60	0.00	2.60
20	1	05	07	2012	4	63	18.00	0.00	3.00
21	1	05	07	2012	4	48	17.50	0.00	3.00
22	1	05	07	2012	4	33	17.20	0.00	3.00
23	1	05	07	2012	4	9	17.00	0.00	2.90
00	-23	06	07	2012	5	8	16.80	0.00	2.70
01	1	06	07	2012	5	2	16.60	0.00	2.80
02	1	06	07	2012	5	4	16.50	0.00	2.90
03	1	06	07	2012	5	3	16.40	0.00	2.80
04	1	06	07	2012	5	0	16.40	0.00	3.00
05	1	06	07	2012	5	13	16.60	0.00	3.30
06	1	06	07	2012	5	49	16.60	0.00	4.30
07	1	06	07	2012	5	85	16.80	0.00	4.80
08	1	06	07	2012	5	60	18.70	0.00	5.20
09	1	06	07	2012	5	36	20.00	0.00	5.60
10	1	06	07	2012	5	41	21.10	0.00	5.80
11	1	06	07	2012	5	69	22.90	0.00	6.50
12	1	06	07	2012	5	57	21.50	0.00	6.10
13	1	06	07	2012	5	53	19.80	1.10	4.90
14	1	06	07	2012	5	67	21.60	0.40	5.00
15	1	06	07	2012	5	85	23.60	0.00	5.90
16	1	06	07	2012	5	104	24.90	0.00	6.70
17	1	06	07	2012	5	75	24.70	0.00	6.60
18	1	06	07	2012	5	68	21.10	0.00	3.90
19	1	06	07	2012	5	46	20.70	0.00	3.20
20	1	06	07	2012	5	0	20.30	0.00	2.70
21	1	06	07	2012	5	45	19.80	0.00	2.00
22	1	06	07	2012	5	33	18.80	0.00	1.70
23	1	06	07	2012	5	23	18.10	0.00	2.00
00	-23	07	07	2012	6	29	17.60	0.00	1.70
01	1	07	07	2012	6	13	17.00	0.00	1.80
02	1	07	07	2012	6	17	16.60	0.00	2.20
03	1	07	07	2012	6	10	16.40	0.00	2.40
04	1	07	07	2012	6	6	16.50	0.00	1.90
05	1	07	07	2012	6	8	16.80	0.00	1.40
06	1	07	07	2012	6	32	17.80	0.00	1.80
07	1	07	07	2012	6	18	18.50	0.00	2.00
08	1	07	07	2012	6	17	19.50	0.00	1.50
09	1	07	07	2012	6	30	20.90	0.00	1.30
10	1	07	07	2012	6	52	22.20	0.00	1.60
11	1	07	07	2012	6	72	23.40	0.00	2.10
12	1	07	07	2012	6	98	24.40	0.00	2.40
13	1	07	07	2012	6	0	25.10	0.00	2.30
14	1	07	07	2012	6	88	25.50	0.00	2.20
15	1	07	07	2012	6	80	25.60	0.00	2.20
16	1	07	07	2012	6	76	25.60	0.00	2.60
17	1	07	07	2012	6	38	25.20	0.00	1.80
18	1	07	07	2012	6	34	20.90	0.50	2.50
19	1	07	07	2012	6	31	19.40	0.70	2.60
20	1	07	07	2012	6	26	18.80	1.50	2.60
21	1	07	07	2012	6	22	18.50	1.70	2.80
22	1	07	07	2012	6	10	18.40	0.80	2.50
23	1	07	07	2012	6	21	18.20	0.40	2.80
00	-23	08	07	2012	7	13	18.00	1.40	3.60
01	1	08	07	2012	7	5	17.70	1.90	3.00
02	1	08	07	2012	7	4	17.50	2.20	3.10
03	1	08	07	2012	7	3	17.20	1.30	3.10
04	1	08	07	2012	7	1	17.10	0.40	3.20
05	1	08	07	2012	7	0	17.00	0.20	3.70
06	1	08	07	2012	7	24	16.90	1.40	3.50
07	1	08	07	2012	7	18	16.80	1.00	3.70
08	1	08	07	2012	7	3	17.20	0.40	3.40
09	1	08	07	2012	7	4	18.00	0.10	3.70
10	1	08	07	2012	7	13	18.60	0.00	2.10
11	1	08	07	2012	7	17	19.00	0.00	4.10
12	1	08	07	2012	7	43	20.60	0.00	3.30
13	1	08	07	2012	7	67	22.30	0.00	3.00
14	1	08	07	2012	7	74	23.00	0.00	3.80
15	1	08	07	2012	7	91	23.00	0.00	4.00
16	1	08	07	2012	7	81	23.10	0.00	3.20
17	1	08	07	2012	7	85	23.00	0.00	3.40
18	1	08	07	2012	7	79	22.10	0.00	3.10
19	1	08	07	2012	7	66	21.20	0.00	2.20
20	1	08	07	2012	7	70	19.60	0.00	1.70
21	1	08	07	2012	7	40	17.70	0.00	1.50
22	1	08	07	2012	7	25	16.20	0.00	1.10
23	1	08	07	2012	7	11	15.70	0.00	1.60
00	-23	09	07	2012	1	10	15.50	0.00	1.90
01	1	09	07	2012	1	0	15.00	0.00	1.90
02	1	09	07	2012	1	2	14.40	0.00	2.40
03	1	09	07	2012	1	11	14.10	0.00	2.10
04	1	09	07	2012	1	3	14.10	0.00	1.90
05	1	09	07	2012	1	11	14.70	0.00	1.60
06	1	09	07	2012	1	64	15.60	0.00	2.10
07	1	09	07	2012	1	65	16.80	0.00	2.60
08	1	09	07	2012	1	57	17.60	0.00	2.30
09	1	09	07	2012	1	38	19.00	0.00	2.50
10	1	09	07	2012	1	69	20.10	0.20	3.70
11	1	09	07	2012	1	84	21.30	0.20	3.20
12	1	09	07	2012	1	79	18.80	0.70	5.10
13	1	09	07	2012	1	103	18.90	0.80	2.00
14	1	09	07	2012	1	84	18.30	0.60	4.80
15	1	09	07	2012	1	88	18.20	0.40	3.10
16	1	09	07	2012	1	139	18.00	0.10	4.80
17	1	09	07	2012	1	134	19.30	0.10	3.90
18	1	09	07	2012	1	157	19.20	0.00	5.10
19	1	09	07	2012	1	142	17.60	0.10	4.40
20	1	09	07	2012	1	108	17.10	0.00	3.60
21	1	09	07	2012	1	78	16.40	0.00	3.90
22	1	09	07	2012	1	36	15.80	0.00	4.50
23	1	09	07	2012	1	28	15.90	0.00	4.70
00	-23	10	07	2012	2	11	15.30	0.00	5.00
01	1	10	07	2012	2	3	14.80	0.00	5.20
02	1	10	07	2012	2	4	14.60	0.00	5.20
03	1	10	07	2012	2	7	14.50	0.20	5.50
04	1	10	07	2012	2	0	13.90	0.50	5.90
05	1	10	07	2012	2	12	13.40	0.70	6.00
06	1	10	07	2012	2	42	13.50	1.10	6.60
07	1	10	07	2012	2	63	13.70	1.20	6.20
08	1	10	07	2012	2	33	13.80	0.70	6.10
09	1	10	07	2012	2	25	13.90	0.90	5.80
10	1	10	07	2012	2	21	14.10	0.90	5.90
11	1	10	07	2012	2	24	14.20	0.60	6.10
12	1	10	07	2012	2	48	14.70	0.30	5.80
13	1	10	07	2012	2	70	14.90	0.20	6.40
14	1	10	07	2012	2	45	14.90	0.30	5.70
15	1	10	07	2012	2	92	14.70	0.60	5.30
16	1	10	07	2012	2	86	14.10	0.70	5.20
17	1	10	07	2012	2	96	13.90	0.50	3.20
18	1	10	07	2012	2	60	14.70	0.10	4.20
19	1	10	07	2012	2	35	15.10	0.00	4.20
20	1	10	07	2012	2	31	15.00	0.00	3.90
21	1	10	07	2012	2	32	14.70	0.00	4.40
22	1	10	07	2012	2	12	14.40	0.00	4.00
23	1	10	07	2012	2	10	14.30	0.00	4.00
00	-23	11	07	2012	3	3	14.20	0.00	4.30
01	1	11	07	2012	3	5	13.60	0.00	3.70
02	1	11	07	2012	3	1	13.40	0.00	3.80
03	1	11	07	2012	3	7	12.90	0.00	3.50
04	1	11	07	2012	3	3	12.40	0.00	3.10
05	1	11	07	2012	3	13	12.70	0.00	3.00
06	1	11	07	2012	3	59	13.50	0.00	3.90
07	1	11	07	2012	3	62	15.00	0.00	3.60
08	1	11	07	2012	3	59	16.20	0.00	3.30
09	1	11	07	2012	3	57	17.30	0.00	3.30
10	1	11	07	2012	3	47	18.80	0.00	3.10
11	1	11	07	2012	3	81	18.20	0.40	3.40
12	1	11	07	2012	3	84	17.60	0.30	3.00
13	1	11	07	2012	3	99	18.20	0.40	3.70
14	1	11	07	2012	3	85	17.30	0.50	3.20
15	1	11	07	2012	3	96	17.50	0.30	2.00
16	1	11	07	2012	3	123	18.10	0.00	3.10
17	1	11	07	2012	3	124	18.80	0.00	2.30
18	1	11	07	2012	3	115	16.80	4.20	1.40
19	1	11	07	2012	3	78	16.40	1.70	2.40
20	1	11	07	2012	3	47	15.90	0.30	1.60
21	1	11	07	2012	3	58	15.20	0.00	2.30
22	1	11	07	2012	3	15	14.40	0.00	2.60
23	1	11	07	2012	3	28	13.50	0.00	2.60
00	-23	12	07	2012	4	11	12.90	0.00	2.50
01	1	12	07	2012	4	7	12.50	0.00	2.80
02	1	12	07	2012	4	2	12.80	0.00	2.90
03	1	12	07	2012	4	0	12.70	0.00	2.60
04	1	12	07	2012	4	0	12.60	0.00	2.90
05	1	12	07	2012	4	0	13.30	0.00	3.50
06	1	12	07	2012	4	0	12.70	0.00	4.10
07	1	12	07	2012	4	79	13.30	0.00	3.70
08	1	12	07	2012	4	54	14.20	0.00	3.70
09	1	12	07	2012	4	39	16.10	0.00	3.80
10	1	12	07	2012	4	48	17.90	0.00	4.00
11	1	12	07	2012	4	64	18.70	0.00	4.30
12	1	12	07	2012	4	71	14.30	0.00	3.90
13	1	12	07	2012	4	76	15.80	0.00	3.60
14	1	12	07	2012	4	59	18.10	0.10	3.60
15	1	12	07	2012	4	55	19.80	0.40	4.60
16	1	12	07	2012	4	70	19.50	0.50	2.80
17	1	12	07	2012	4	93	16.30	0.10	2.90
18	1	12	07	2012	4	123	17.00	0.00	2.70
19	1	12	07	2012	4	49	16.50	0.30	3.90
20	1	12	07	2012	4	55	15.10	0.40	3.60
21	1	12	07	2012	4	39	13.70	0.30	1.90
22	1	12	07	2012	4	23	12.50	0.00	1.70
23	1	12	07	2012	4	12	11.80	0.00	2.60
00	-23	13	07	2012	5	5	11.40	0.00	2.70
01	1	13	07	2012	5	2	11.10	0.00	3.10
02	1	13	07	2012	5	3	11.20	0.00	3.40
03	1	13	07	2012	5	5	11.90	0.00	4.10
04	1	13	07	2012	5	2	12.60	0.00	3.40
05	1	13	07	2012	5	12	12.40	0.00	3.60
06	1	13	07	2012	5	46	12.10	0.10	4.20
07	1	13	07	2012	5	65	11.70	0.10	4.50
08	1	13	07	2012	5	41	11.40	0.30	4.40
09	1	13	07	2012	5	40	11.60	0.20	3.40
10	1	13	07	2012	5	44	12.70	0.00	3.20
11	1	13	07	2012	5	45	12.60	0.00	4.80
12	1	13	07	2012	5	59	13.40	0.00	4.90
13	1	13	07	2012	5	61	15.40	0.00	6.00
14	1	13	07	2012	5	64	16.60	0.00	6.00
15	1	13	07	2012	5	68	17.90	0.00	5.00
16	1	13	07	2012	5	97	17.90	0.00	5.50
